movie_title,username,rating,review_text,processed_text,reference_label,label_annotator_a,label_annotator_b,final_label,label_notes
Linh Miêu: Quỷ Nhập Tràng,anan681,5,"- Có ý tưởng nhưng triển khai trong phần nội dung vô cùng lộn xộn và rối rắm, không có sự liên kết giữa các tình tiết 
- Máu me, hình ảnh ghê rợn không hiệu quả trong việc tạo cảm giác sợ hãi, nó cứ bình bình trôi tuột qua mắt và tâm trí người xem 
- Có đầu tư kỹ xảo hơn Quỷ Cẩu rất nhiều. NHƯNG mục đích xuất hiện mấy hình ảnh con quỷ này là gì? để tạo cảm giác sợ hãi? để khoe CGI? chứ chẳng thấy có móc nối gì với câu chuyện chính của phim. Có đầu tư nhưng còn giả quá nên phim không đáng sợ xíu nào khi thế lực này xuất hiện luôn
- Ấn tượng với 1 vài diễn viên học giọng Huế để lồng tiếng thật cho phim, nhưng vấn đề nằm ở thoại và thoại, gây tụt hứng không dưới 3 lần mỗi khi nhân vật thốt lên kể lể dài dòng 
- Nội dung không quá khó đoán với những bạn thường xuyên xem phim kinh dị, chắc cỡ 30p đầu là đoán được hết rồi","- có ý tưởng nhưng triển khai trong phần nội dung vô cùng lộn xộn và rối rắm, không có sự liên kết giữa các tình tiết - máu me, hình ảnh ghê rợn không hiệu quả trong việc tạo cảm giác sợ hãi, nó cứ bình bình trôi tuột qua mắt và tâm trí người xem - có đầu tư kỹ xảo hơn quỷ cẩu rất nhiều. nhưng mục đích xuất hiện mấy hình ảnh con quỷ này là gì? để tạo cảm giác sợ hãi? để khoe cgi? chứ chẳng thấy có móc nối gì với câu chuyện chính của phim. có đầu tư nhưng còn giả quá nên phim không đáng sợ xíu nào khi thế lực này xuất hiện luôn - ấn tượng với 1 vài diễn viên học giọng huế để lồng tiếng thật cho phim, nhưng vấn đề nằm ở thoại và thoại, gây tụt hứng không dưới 3 lần mỗi khi nhân vật thốt lên kể lể dài dòng - nội dung không quá khó đoán với những bạn thường xuyên xem phim kinh dị, chắc cỡ 30p đầu là đoán được hết rồi",2,1,1,1,full_agreement
Linh Miêu: Quỷ Nhập Tràng,jack1234ngay,6,"Cần diễn viên chính gốc của huế giọng hơi giả có nhiều lúc tưởng phim của ng miền nào nx á, cần cải thiện về đồ hoạ và hoạ tiết của mấy con nhân vật kinh dị thấy nó hơi giả giả nên khog có cảm xúc khi xem, cần cải thiện cách logic của phim, cho những bộ phim sau của nhà đạo diễn làm, diễn không mấy chân thật","cần diễn viên chính gốc của huế giọng hơi giả có nhiều lúc tưởng phim của ng miền nào nx á, cần cải thiện về đồ hoạ và hoạ tiết của mấy con nhân vật kinh dị thấy nó hơi giả giả nên khog có cảm xúc khi xem, cần cải thiện cách logic của phim, cho những bộ phim sau của nhà đạo diễn làm, diễn không mấy chân thật",2,1,1,1,full_agreement
Sắc Màu Của Cảm Xúc,Phạm Lê Thiên Ân,9,Phim tiết tấu chậm nên có thể một vài người sẽ thấy nó khá chán nhưng nếu xem tới hết phim thì sẽ thấy phim này thật sự đáng xem,phim tiết tấu chậm nên có thể một vài người sẽ thấy nó khá chán nhưng nếu xem tới hết phim thì sẽ thấy phim này thật sự đáng xem,4,2,2,2,full_agreement
Wicked,ericxu,9,"Lúc đầu thấy hát hò nên tưởng không hay, ai dè hình ảnh và âm thanh của phim cực sống động, với cả âm nhạc cũng được đầu tư kỹ lưỡng. Plot twist khó ngờ nên bị cuốn hút bởi tất cả những yếu tố trên. Rất rcm.","lúc đầu thấy hát hò nên tưởng không hay, ai dè hình ảnh và âm thanh của phim cực sống động, với cả âm nhạc cũng được đầu tư kỹ lưỡng. plot twist khó ngờ nên bị cuốn hút bởi tất cả những yếu tố trên. rất rcm.",4,2,2,2,full_agreement
Wicked,Leo86,10,"Phim hay, cảnh đẹp, âm nhạc đỉnh cao, Grande diễn tốt giọng hay, nói chung đã mắt và đã tai. Kịch bản đủ cuốn ko thấy lâu khi tận 160 phút","phim hay, cảnh đẹp, âm nhạc đỉnh cao, grande diễn tốt giọng hay, nói chung đã mắt và đã tai. kịch bản đủ cuốn ko thấy lâu khi tận 160 phút",4,2,2,2,full_agreement
Wicked,Tungkissme,7,"Đầu tư khủng, hoành tráng, âm nhạc tuyệt vời.
Nhưng kịch bản thường, gượng ép.
Đặt biệt Ariana Grande gầy gò và không đủ xinh đẹp để cố ép cho một hình tượng công chúa thiên thần kiểu đó","đầu tư khủng, hoành tráng, âm nhạc tuyệt vời. nhưng kịch bản thường, gượng ép. đặt biệt ariana grande gầy gò và không đủ xinh đẹp để cố ép cho một hình tượng công chúa thiên thần kiểu đó",3,1,2,2,resolved_by_rating
Wicked,nhatthai123,10,"Phim hay lắm mng, nên đi xem!","phim hay lắm mng, nên đi xem!",4,2,2,2,full_agreement
Quỷ Treo Đầu,maikhoa30112006,1,Phim rất xàm chuyển cảnh tùm lum,phim rất xàm chuyển cảnh tùm lum,0,0,0,0,full_agreement
Quỷ Treo Đầu,Huỳnh Bảo Lộc,1,"Phim tệ, coi k hiểu gì luôn. lãng xẹt","phim tệ, coi k hiểu gì luôn. lãng xẹt",0,0,0,0,full_agreement
Quỷ Treo Đầu,Thaiphu189,2,Kiểu khó hiểu và gây cảm giác nhàm chán,kiểu khó hiểu và gây cảm giác nhàm chán,0,0,0,0,full_agreement
Chiến Địa Tử Thi,HungPhamG,1,phim coi ức chế,phim coi ức chế,0,0,0,0,full_agreement
Chiến Địa Tử Thi,Nguyễn Minh Tuấn,1,"Phim dở, phi logic","phim dở, phi logic",0,0,0,0,full_agreement
Chiến Địa Tử Thi,Trần Duy Hưng,1,Phim rất dở,phim rất dở,0,0,0,0,full_agreement
Nhà Có Năm Nàng Dâu Specials 2,lee_baor,10,có bị hay quá không vậy=)),có bị hay quá không vậy,4,2,2,2,full_agreement
Mộ Đom Đóm,Nguyễn Hoàng Phúc,10,10 điểm không nhưng,10 điểm không nhưng,4,2,2,2,full_agreement
Mộ Đom Đóm,Phan Thị Bích Ngọc,10,Phim hayyyy🥲Khóc trôi rạp luôn á,phim hayyyy khóc trôi rạp luôn á,4,2,2,2,full_agreement
Kumanthong: Chiêu Hồn Vong Nhi,Aicute98,1,"Hù đc vài lần, kết thúc chán cm, hơi xàm","hù đc vài lần, kết thúc chán cm, hơi xàm",0,0,0,0,full_agreement
Kumanthong: Chiêu Hồn Vong Nhi,Tăng Minh Trâm Anh,3,"Phim cốt truyện không rõ ràng, rời rạc, cuối phim kết k có ý nghĩa, k đúc kết dc giá trị gì","phim cốt truyện không rõ ràng, rời rạc, cuối phim kết k có ý nghĩa, k đúc kết dc giá trị gì",1,0,0,0,full_agreement
Kumanthong: Chiêu Hồn Vong Nhi,LaQuan,1,phim không đáng xem,phim không đáng xem,0,0,0,0,full_agreement
Kumanthong: Chiêu Hồn Vong Nhi,Khang180407,1,phí thời gian,phí thời gian,0,0,0,0,full_agreement
Kumanthong: Chiêu Hồn Vong Nhi,Kieetj,1,Phim quá tệ,phim quá tệ,0,0,0,0,full_agreement
Kumanthong: Chiêu Hồn Vong Nhi,Nguyễn tuấn anh,1,Phim quá lộn xộn. Coi ko có chút gì hấp dẫn. Uổng phí khi đi coi phim này. Dở tệ ko thua gì phim cám .,phim quá lộn xộn. coi ko có chút gì hấp dẫn. uổng phí khi đi coi phim này. dở tệ ko thua gì phim cám .,0,0,0,0,full_agreement
Kumanthong: Chiêu Hồn Vong Nhi,ThaoHyun,1,"Phim tệ nhất trong những phim mình từng coi, muốn lụm sạn thì 1 cái rổ là chưa đủ. Thấy tên Kumathong mới đi coi mà kết quả là 1 nồi xà bần. Cố gắng nhồi nhét quá nhiều chi tiết, câu chuyện mà tới cuối không giải quyết được cái nào. Kĩ xảo tệ, kịch bản tệ, chuyển cảnh quay cũng tệ, và logic là cái tệ nhất phim. Thua xa những phim ma từng bị chê thậm tệ ở Việt Nam.","phim tệ nhất trong những phim mình từng coi, muốn lụm sạn thì 1 cái rổ là chưa đủ. thấy tên kumathong mới đi coi mà kết quả là 1 nồi xà bần. cố gắng nhồi nhét quá nhiều chi tiết, câu chuyện mà tới cuối không giải quyết được cái nào. kĩ xảo tệ, kịch bản tệ, chuyển cảnh quay cũng tệ, và logic là cái tệ nhất phim. thua xa những phim ma từng bị chê thậm tệ ở việt nam.",0,0,0,0,full_agreement
Kumanthong: Chiêu Hồn Vong Nhi,Trần Thị Diễm My,1,"Phim quá dở. Kịch bản xàm, không rõ ràng. Xem uổng tiền","phim quá dở. kịch bản xàm, không rõ ràng. xem uổng tiền",0,0,0,0,full_agreement
Kumanthong: Chiêu Hồn Vong Nhi,jokerismee,1,"nội dung rất ba chấm thập cẩm đủ thứ thành nồi cháo heo, diễn viên diễn rất đơ, hù dọa rẻ tiền, tình tiết ai cũng đoán được, điểm cộng duy nhất là phim thái nói tiếng anh, ai muốn luyện nghe tiếng anh và giết thời gian thì xem","nội dung rất ba chấm thập cẩm đủ thứ thành nồi cháo heo, diễn viên diễn rất đơ, hù doạ rẻ tiền, tình tiết ai cũng đoán được, điểm cộng duy nhất là phim thái nói tiếng anh, ai muốn luyện nghe tiếng anh và giết thời gian thì xem",0,0,0,0,full_agreement
Kumanthong: Chiêu Hồn Vong Nhi,wsor,3,"phim dở thì thôi nhé coi thấy tốn tiền thật sự á, coi cả bộ phim k có miếng ý nghĩa nào, hù thì toàn đoán trước đc, nội dung thì lẫn lộn tùm lum có 1 cú twist, được điểm cộng nv đẹp, nma diễn đơ thì thôi nhé, phí tiền phí thời gian thật sự","phim dở thì thôi nhé coi thấy tốn tiền thật sự á, coi cả bộ phim k có miếng ý nghĩa nào, hù thì toàn đoán trước đc, nội dung thì lẫn lộn tùm lum có 1 cú twist, được điểm cộng nv đẹp, nma diễn đơ thì thôi nhé, phí tiền phí thời gian thật sự",1,0,0,0,full_agreement
Joker 2: Điên Có Đôi,ericxu,4,"Không hối hận khi đã xem phim nhưng rất hối hận khi đã mua vé vào rạp, phim nhạt nhẽo và không quá đặc sắc. Diễn xuất đỉnh tuy nhiên dù là fan usuk mê chị dậu và thể loại nhạc jazz nhưng cá nhân mình thấy này vẫn không thể cứu vãn được fact là phim dở....","không hối hận khi đã xem phim nhưng rất hối hận khi đã mua vé vào rạp, phim nhạt nhẽo và không quá đặc sắc. diễn xuất đỉnh tuy nhiên dù là fan usuk mê chị dậu và thể loại nhạc jazz nhưng cá nhân mình thấy này vẫn không thể cứu vãn được fact là phim dở....",1,1,0,0,resolved_by_rating
Joker 2: Điên Có Đôi,Anhien,10,Happy ending,happy ending,4,2,2,2,full_agreement
Joker 2: Điên Có Đôi,IAMOLD,10,you will not understand this ten,you will not understand this ten,4,2,2,2,full_agreement
Joker 2: Điên Có Đôi,Mai Phương Nam,10,"Nội dung phim có đầu tư, nhiều chi tiết ẩn ý hay. Cái kết theo tôi là hợp lý nhưng mà nếu như vậy liệu có phần 3 về con của anh ta hay đại loại là một nội dung nào đó nối tiếp joker không? Tôi thực sự trông đợi!","nội dung phim có đầu tư, nhiều chi tiết ẩn ý hay. cái kết theo tôi là hợp lý nhưng mà nếu như vậy liệu có phần 3 về con của anh ta hay đại loại là một nội dung nào đó nối tiếp joker không? tôi thực sự trông đợi!",4,2,2,2,full_agreement
Joker 2: Điên Có Đôi,Leo86,7,"Phim ko phải là chán, có chiều sâu nội hàm nhưng mạch phim lê thê, suýt ngủ mấy lần. Mọi ng ko kiên nhẫn là thấy dở luôn","phim ko phải là chán, có chiều sâu nội hàm nhưng mạch phim lê thê, suýt ngủ mấy lần. mọi ng ko kiên nhẫn là thấy dở luôn",3,2,2,2,full_agreement
Joker 2: Điên Có Đôi,linhhuynh0257,7,"Mê phần 1 nên phải đi xem phần 2 cho được. Joaquin Phoenix vẫn xuất sắc như phần 1, Lady GaGa cũng có màn trình diễn ấn tượng. Phim có đoạn Phoenix và Gaga song ca siêu hay. Gaga hát bài Yesterday Once More đỉnh lắm.
Mà khúc cuối có chút không hiểu lắm. Chắc phải chờ review để hiểu thêm cái kết.","mê phần 1 nên phải đi xem phần 2 cho được. joaquin phoenix vẫn xuất sắc như phần 1, lady gaga cũng có màn trình diễn ấn tượng. phim có đoạn phoenix và gaga song ca siêu hay. gaga hát bài yesterday once more đỉnh lắm. mà khúc cuối có chút không hiểu lắm. chắc phải chờ review để hiểu thêm cái kết.",3,2,2,2,full_agreement
Joker 2: Điên Có Đôi,tinlethanhnhan,7,"Diễn xuất đỉnh cao, sự điên loạn và kết thúc của Arthur mở đường cho 1 Joker mới xuất hiện.
Lady Gaga vào vai Harleen Quinzel quá ấn tượng.
Câu chuyện hơi lan man, thiếu sự bạo liệt đáng sợ của phần 1","diễn xuất đỉnh cao, sự điên loạn và kết thúc của arthur mở đường cho 1 joker mới xuất hiện. lady gaga vào vai harleen quinzel quá ấn tượng. câu chuyện hơi lan man, thiếu sự bạo liệt đáng sợ của phần 1",3,2,2,2,full_agreement
Domino: Lối Thoát Cuối Cùng,Châu,10,"Phim motip bố già, sự chuyển biến của nam chính hơi chậm, sau khi nữ chính bị giết, vai trò của nữ chính hơi nhạt nhòa, làm giảm nhịp phim và có cảm giác để kéo dài kịch bản. Phim đầu tư, tốt hơn so với nhiều phim Việt. Thuận Nguyễn diễn nét ác đúng đỉnh.","phim motip bố già, sự chuyển biến của nam chính hơi chậm, sau khi nữ chính bị giết, vai trò của nữ chính hơi nhạt nhoà, làm giảm nhịp phim và có cảm giác để kéo dài kịch bản. phim đầu tư, tốt hơn so với nhiều phim việt. thuận nguyễn diễn nét ác đúng đỉnh.",4,2,2,2,full_agreement
Robot Hoang Dã,Leo86,10,"Phim hay, kỹ xảo đẹp, bất đầu từ giữa phim trở đi lôi cuốn và cao trào. Cả nhà cùng đi xem đc vì rất dễ thương","phim hay, kỹ xảo đẹp, bất đầu từ giữa phim trở đi lôi cuốn và cao trào. cả nhà cùng đi xem đc vì rất dễ thương",4,2,2,2,full_agreement
Robot Hoang Dã,maya009,9,"Phim rất ổn về nội dung, ý nghĩa, hay","phim rất ổn về nội dung, ý nghĩa, hay",4,2,2,2,full_agreement
Robot Hoang Dã,yyzzuu,7,"phim dễ thương, hợp cho cả nhà đi coi","phim dễ thương, hợp cho cả nhà đi coi",3,2,2,2,full_agreement
Robot Hoang Dã,Le Thi Bich Lien,9,"Một bộ phim hay, ý nghĩa, đồ họa đẹp, rất đáng để xem :)","một bộ phim hay, ý nghĩa, đồ hoạ đẹp, rất đáng để xem :",4,2,2,2,full_agreement
Robot Hoang Dã,Trần Thị Mỹ Trâm,10,"Bộ phim khắc họa tâm lý và cách hành xử người mẹ rất thật với đời thường. Khi xem làm cho mình nhớ đến mẹ nhiều hơn, biết được lần đầu làm mẹ ai cũng có bỡ ngỡ và thiếu sót nhưng vẫn cố gắng hoàn thiện và chịu trách nhiệm vs đứa con của mình. Họ ở phía sau làm bệ phóng cho con và luôn hướng đến tương lai của con dù con mình có sau đi nữa, luôn luôn động viên và cổ vũ mong con cố gắng làm hết sức mình","bộ phim khắc hoạ tâm lý và cách hành xử người mẹ rất thật với đời thường. khi xem làm cho mình nhớ đến mẹ nhiều hơn, biết được lần đầu làm mẹ ai cũng có bỡ ngỡ và thiếu sót nhưng vẫn cố gắng hoàn thiện và chịu trách nhiệm vs đứa con của mình. họ ở phía sau làm bệ phóng cho con và luôn hướng đến tương lai của con dù con mình có sau đi nữa, luôn luôn động viên và cổ vũ mong con cố gắng làm hết sức mình",4,2,2,2,full_agreement
An Lạc,Nguyễn Huỳnh Minh Trí,9,"Phim nhẹ nhàng, nhiều triết lý phật giáo nguyên thuỷ, đáng suy ngẫm,cảnh làng quê Myanmar binh dị, đẹp. Diễn viên chính diễn nội tâm nhiều cảm xúc, gương mặt hiền hợp vai. Chú chó lucky diễn xuất tự nhiên, những ai yêu thương chó sẽ cảm nhận dc và càng yêu quý chó hơn. Đặc biêt nhạc phim quá hay, gây cãm xúc. Thích bộ phim và Nam chính. hihih","phim nhẹ nhàng, nhiều triết lý phật giáo nguyên thuỷ, đáng suy ngẫm,cảnh làng quê myanmar binh dị, đẹp. diễn viên chính diễn nội tâm nhiều cảm xúc, gương mặt hiền hợp vai. chú chó lucky diễn xuất tự nhiên, những ai yêu thương chó sẽ cảm nhận dc và càng yêu quý chó hơn. đặc biêt nhạc phim quá hay, gây cãm xúc. thích bộ phim và nam chính. hihih",4,2,2,2,full_agreement
